surveyTargetID	observedTaxon	observedTaxonID	organismQuantity	organismQuantityType
211-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	individuals
211-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	individuals
211-1-195932-2-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
211-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
212-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
212-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
212-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	4	individuals
212-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
212-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	60	individuals
212-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	4	individuals
212-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	6	individuals
212-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	256	individuals
212-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
212-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
212-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
212-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	individuals
212-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
212-1-195932-1-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
212-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	9	individuals
212-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	10	individuals
212-1-195932-2-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
212-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
213-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
213-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
213-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	individuals
213-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
213-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	54	individuals
213-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	8	individuals
213-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	15	individuals
213-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	215	individuals
213-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	2	individuals
213-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
213-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	individual
213-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	individuals
213-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
213-1-195932-1-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
213-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	13	individuals
213-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	11	individuals
213-1-195932-2-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
213-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
214-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
214-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	1	individual
214-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
214-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	individual
214-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	35	individuals
214-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	5	individuals
214-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	individuals
214-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	116	individuals
214-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
214-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
214-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	individual
214-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
214-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
214-1-195932-1-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
214-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	individuals
214-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	individuals
214-1-195932-2-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
214-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
215-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
215-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
215-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	5	individuals
215-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	8	individuals
215-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	8	individuals
215-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	38	individuals
215-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	44	individuals
215-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	60	individuals
215-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
215-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
215-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
215-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	7	individuals
215-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	individuals
215-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	10	individuals
215-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	9	individuals
215-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
216-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
216-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
216-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	individuals
216-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	4	individuals
216-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	17	individuals
216-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	48	individuals
216-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	55	individuals
216-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	81	individuals
216-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
216-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
216-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
216-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	individuals
216-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	individuals
216-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
216-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	individuals
216-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
217-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
217-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
217-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	individuals
217-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	individuals
217-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	14	individuals
217-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	66	individuals
217-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	36	individuals
217-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	115	individuals
217-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
217-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
217-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
217-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	individuals
217-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	individuals
217-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	individuals
217-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	individuals
217-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
218-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
218-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
218-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	individual
218-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	individual
218-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	29	individuals
218-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	86	individuals
218-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	29	individuals
218-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	134	individuals
218-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
218-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
218-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
218-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	16	individuals
218-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	17	individuals
218-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
218-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	individuals
218-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
219-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
219-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
219-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	8	individuals
219-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
219-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	26	individuals
219-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	85	individuals
219-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	14	individuals
219-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	138	individuals
219-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
219-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
219-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
219-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	9	individuals
219-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	9	individuals
219-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
219-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	individuals
219-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
220-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
220-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	1	individual
220-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	individuals
220-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	individuals
220-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	10	individuals
220-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	42	individuals
220-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	10	individuals
220-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	177	individuals
220-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
220-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
220-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	3	individuals
220-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	individuals
220-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	individuals
220-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	individuals
220-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
220-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
221-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
221-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
221-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	4	individuals
221-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
221-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	50	individuals
221-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	62	individuals
221-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	6	individuals
221-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	146	individuals
221-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
221-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
221-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
221-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
221-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
221-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	individuals
221-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
221-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
222-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
222-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
222-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	10	individuals
222-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
222-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	74	individuals
222-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	33	individuals
222-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	individuals
222-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	191	individuals
222-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
222-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
222-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	individual
222-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	individuals
222-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	individuals
222-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
222-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	individuals
222-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
223-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
223-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	1	individual
223-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	11	individuals
223-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	individuals
223-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	36	individuals
223-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	21	individuals
223-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	individuals
223-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	301	individuals
223-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
223-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
223-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	2	individuals
223-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	individuals
223-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	individuals
223-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
223-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	individuals
223-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
224-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
224-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
224-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	individual
224-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
224-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	113	individuals
224-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	14	individuals
224-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
224-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	178	individuals
224-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
224-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
224-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	2	individuals
224-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	individuals
224-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
224-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	individuals
224-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
224-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
225-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	1	individual
225-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
225-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
225-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	individual
225-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	73	individuals
225-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	16	individuals
225-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	individuals
225-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	143	individuals
225-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	individual
225-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
225-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
225-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
225-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
225-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
225-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
225-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
226-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
226-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
226-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	individuals
226-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	individuals
226-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	62	individuals
226-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	7	individuals
226-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
226-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	123	individuals
226-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	2	individuals
226-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
226-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	2	individuals
226-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	8	individuals
226-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	individuals
226-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	individuals
226-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
226-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
227-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	1	individual
227-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
227-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
227-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
227-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	individual
227-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
227-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	individual
227-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	7	individuals
227-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	individual
227-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	individual
227-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
227-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
227-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
227-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
227-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
227-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
228-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
228-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
228-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
228-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
228-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	12	individuals
228-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	65	individuals
228-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	58	individuals
228-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	149	individuals
228-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
228-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
228-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
228-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
228-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	individuals
228-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
228-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	individuals
228-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
